,0
8596,2
8597,1
8598,1
8599,1
8600,0
8601,3
8602,3
8603,0
8604,2
8605,0
8606,3
8607,1
8608,0
8609,3
8610,2
8611,0
8612,2
8613,3
8614,3
8615,0
8616,0
8617,3
8618,2
8619,2
8620,1
8621,0
8622,2
8623,2
8624,3
8625,3
8626,0
8627,2
8628,0
8629,1
8630,3
8631,2
8632,2
8633,2
8634,1
8635,1
8636,0
8637,3
8638,0
8639,1
8640,0
8641,2
8642,0
8643,1
8644,1
8645,3
8646,0
8647,2
8648,0
8649,0
8650,3
8651,3
8652,1
8653,3
8654,0
8655,3
8656,3
8657,2
8658,2
8659,2
8660,3
8661,3
8662,2
8663,1
8664,3
8665,1
8666,1
8667,2
8668,0
8669,0
8670,0
8671,2
8672,0
8673,3
8674,2
8675,3
8676,2
8677,2
8678,0
8679,3
8680,1
8681,3
8682,1
8683,0
8684,0
8685,2
8686,1
8687,1
8688,0
8689,3
8690,2
8691,0
8692,0
8693,0
8694,3
8695,3
8696,3
8697,2
8698,0
8699,2
8700,2
8701,1
8702,0
8703,1
8704,0
8705,1
8706,0
8707,2
8708,2
8709,0
8710,1
8711,3
8712,2
8713,3
8714,1
8715,0
8716,2
8717,2
8718,0
8719,0
8720,3
8721,2
8722,2
8723,0
8724,1
8725,1
8726,2
8727,2
8728,2
8729,2
8730,3
8731,0
8732,3
8733,3
8734,1
8735,1
8736,3
8737,0
8738,3
8739,3
8740,0
8741,3
8742,3
8743,3
8744,0
8745,0
8746,1
8747,0
8748,3
8749,1
8750,3
8751,1
8752,1
8753,1
8754,1
8755,2
8756,0
8757,3
8758,0
8759,3
8760,3
8761,3
8762,0
8763,0
8764,1
8765,3
8766,2
8767,0
8768,2
8769,0
8770,2
8771,3
8772,1
8773,0
8774,1
8775,2
8776,2
8777,0
8778,3
8779,0
8780,1
8781,0
8782,3
8783,2
8784,2
8785,2
8786,2
8787,2
8788,3
8789,0
8790,0
8791,1
8792,3
8793,2
8794,1
8795,3
8796,2
8797,0
8798,2
8799,3
8800,3
8801,0
8802,0
8803,1
8804,3
8805,0
8806,3
8807,1
8808,3
8809,2
8810,3
8811,3
8812,1
8813,1
8814,1
8815,0
8816,0
8817,0
8818,3
8819,0
8820,0
8821,0
8822,0
8823,3
8824,1
8825,2
8826,3
8827,0
8828,0
8829,3
8830,1
8831,2
8832,0
8833,3
8834,3
8835,0
8836,2
8837,3
8838,2
8839,2
8840,0
8841,0
8842,3
8843,0
8844,2
8845,1
8846,2
8847,2
8848,2
8849,2
8850,0
8851,3
8852,1
8853,1
8854,1
8855,2
8856,2
8857,0
8858,0
8859,2
8860,0
8861,2
8862,1
8863,0
8864,2
8865,2
8866,1
8867,3
8868,3
8869,3
8870,3
8871,1
8872,0
8873,3
8874,2
8875,3
8876,3
8877,2
8878,3
8879,2
8880,2
8881,1
8882,2
8883,2
8884,0
8885,1
8886,2
8887,2
8888,3
8889,0
8890,2
8891,1
8892,3
8893,0
8894,2
8895,3
8896,1
8897,2
8898,3
8899,2
8900,3
8901,3
8902,1
8903,3
8904,1
8905,0
8906,2
8907,0
8908,0
8909,0
8910,1
8911,1
8912,2
8913,3
8914,0
8915,0
8916,2
8917,0
8918,3
8919,3
8920,0
8921,1
8922,1
8923,0
8924,1
8925,2
8926,3
8927,0
8928,3
8929,3
8930,2
8931,1
8932,0
8933,3
8934,2
8935,0
8936,3
8937,0
8938,0
8939,2
8940,1
8941,3
8942,2
8943,3
8944,1
8945,0
8946,1
8947,2
8948,1
8949,2
8950,3
8951,2
8952,0
8953,2
8954,1
8955,2
8956,2
8957,2
8958,0
8959,2
8960,0
8961,0
8962,0
8963,0
8964,2
8965,0
8966,1
8967,1
8968,3
8969,0
8970,2
8971,2
8972,3
8973,3
8974,1
8975,3
8976,1
8977,1
8978,2
8979,2
8980,3
8981,1
8982,3
8983,3
8984,2
8985,2
8986,0
8987,0
8988,0
8989,2
8990,2
8991,0
8992,2
8993,1
8994,3
8995,3
8996,2
8997,0
8998,1
8999,2
9000,3
9001,0
9002,2
9003,1
9004,1
9005,0
9006,0
9007,2
9008,2
9009,3
9010,2
9011,0
9012,2
9013,0
9014,3
9015,2
9016,2
9017,3
9018,0
9019,2
9020,2
9021,2
9022,3
9023,2
9024,0
9025,3
9026,3
9027,0
9028,2
9029,1
9030,3
9031,0
9032,2
9033,1
9034,0
9035,3
9036,2
9037,3
9038,0
9039,1
9040,1
9041,3
9042,0
9043,1
9044,0
9045,1
9046,2
9047,3
9048,3
9049,2
9050,2
9051,1
9052,0
9053,3
9054,2
9055,3
9056,1
9057,0
9058,3
9059,0
9060,2
9061,0
9062,2
9063,0
9064,2
9065,3
9066,3
9067,0
9068,1
9069,0
9070,0
9071,2
9072,2
9073,3
9074,0
9075,0
9076,2
9077,2
9078,3
9079,3
9080,3
9081,2
9082,2
9083,0
9084,0
9085,1
9086,0
9087,3
9088,0
9089,2
9090,1
9091,1
9092,2
9093,0
9094,1
9095,2
9096,3
9097,2
9098,2
9099,1
9100,1
9101,3
9102,3
9103,3
9104,3
9105,0
9106,0
9107,1
9108,2
9109,2
9110,2
9111,3
9112,3
9113,0
9114,3
9115,1
9116,1
9117,0
9118,1
9119,3
9120,0
9121,3
9122,3
9123,2
9124,2
9125,3
9126,3
9127,2
9128,0
9129,1
9130,2
9131,0
9132,3
9133,3
9134,0
9135,3
9136,1
9137,3
9138,2
9139,1
9140,0
9141,0
9142,2
9143,3
9144,1
9145,2
9146,0
9147,1
9148,2
9149,0
9150,0
9151,1
9152,3
9153,3
9154,0
9155,0
9156,1
9157,2
9158,0
9159,2
9160,2
9161,1
9162,1
9163,0
9164,0
9165,0
9166,1
9167,2
9168,2
9169,2
9170,2
9171,3
9172,3
9173,2
9174,0
9175,3
9176,2
9177,0
9178,3
9179,2
9180,2
9181,1
9182,3
9183,3
9184,3
9185,1
9186,3
9187,2
9188,3
9189,3
9190,3
9191,2
9192,0
9193,0
9194,0
9195,1
9196,2
9197,2
9198,0
9199,3
9200,0
9201,1
9202,0
9203,2
9204,0
9205,2
9206,1
9207,2
9208,2
9209,1
9210,2
9211,2
9212,0
9213,2
9214,2
9215,1
9216,0
9217,0
9218,0
9219,1
9220,1
9221,0
9222,3
9223,1
9224,2
9225,3
9226,2
9227,2
9228,2
9229,0
9230,3
9231,1
9232,1
9233,0
9234,3
9235,0
9236,2
9237,1
9238,2
9239,0
9240,0
9241,3
9242,2
9243,1
9244,3
9245,1
9246,2
9247,2
9248,3
9249,1
9250,1
9251,2
9252,2
9253,0
9254,1
9255,3
9256,1
9257,2
9258,1
9259,1
9260,3
9261,2
9262,2
9263,2
9264,3
9265,2
9266,0
9267,1
9268,0
9269,2
9270,2
9271,3
9272,1
9273,3
9274,3
9275,3
9276,2
9277,2
9278,0
9279,2
9280,2
9281,1
9282,1
9283,3
9284,3
9285,3
9286,0
9287,1
9288,0
9289,0
9290,1
9291,3
9292,0
9293,1
9294,3
9295,2
9296,0
9297,0
9298,2
9299,1
9300,2
9301,0
9302,1
9303,1
9304,0
9305,3
9306,0
9307,1
9308,0
9309,1
9310,1
9311,2
9312,1
9313,2
9314,3
9315,0
9316,2
9317,1
9318,0
9319,3
9320,2
9321,2
9322,1
9323,3
9324,3
9325,3
9326,1
9327,2
9328,1
9329,0
9330,1
9331,0
9332,2
9333,0
9334,2
9335,0
9336,0
9337,1
9338,2
9339,1
9340,3
9341,0
9342,1
9343,1
9344,3
9345,3
9346,2
9347,1
9348,2
9349,0
9350,1
9351,0
9352,3
9353,0
9354,2
9355,0
9356,0
9357,1
9358,3
9359,3
9360,0
9361,3
9362,3
9363,2
9364,0
9365,3
9366,1
9367,3
9368,2
9369,3
9370,3
9371,1
9372,3
9373,2
9374,3
9375,0
9376,1
9377,3
9378,3
9379,2
9380,0
9381,2
9382,3
9383,1
9384,2
9385,1
9386,2
9387,1
9388,2
9389,3
9390,2
9391,3
9392,0
9393,0
9394,3
9395,3
9396,0
9397,2
9398,3
9399,1
9400,0
9401,2
9402,3
9403,1
9404,1
9405,3
9406,0
9407,3
9408,3
9409,3
9410,1
9411,3
9412,0
9413,2
9414,1
9415,3
9416,3
9417,1
9418,2
9419,0
9420,3
9421,1
9422,1
9423,0
9424,1
9425,0
9426,0
9427,2
9428,0
9429,2
9430,3
9431,0
9432,2
9433,3
9434,2
9435,2
9436,3
9437,3
9438,0
9439,3
9440,3
9441,1
9442,0
9443,2
9444,0
9445,0
9446,1
9447,3
9448,3
9449,0
9450,1
9451,2
9452,0
9453,1
9454,2
9455,2
9456,3
9457,3
9458,0
9459,3
9460,0
9461,3
9462,3
9463,1
9464,2
9465,3
9466,0
9467,3
9468,2
9469,0
9470,2
9471,1
9472,1
9473,3
9474,3
9475,2
9476,2
9477,3
9478,0
9479,1
9480,0
9481,3
9482,1
9483,2
9484,3
9485,0
9486,3
9487,0
9488,3
9489,3
9490,1
9491,3
9492,0
9493,0
9494,3
9495,2
9496,2
9497,1
9498,1
9499,2
9500,0
9501,2
9502,3
9503,0
9504,1
9505,1
9506,3
9507,1
9508,3
9509,0
9510,0
9511,2
9512,3
9513,3
9514,0
9515,0
9516,0
9517,1
9518,0
9519,3
9520,0
9521,1
9522,0
9523,1
9524,2
9525,3
9526,3
9527,3
9528,3
9529,0
9530,3
9531,3
9532,0
9533,3
9534,0
9535,0
9536,1
9537,0
9538,1
9539,1
9540,1
9541,1
9542,0
9543,0
9544,1
9545,3
9546,0
9547,1
9548,0
9549,1
9550,0
9551,0
9552,3
9553,2
9554,1
9555,1
9556,3
9557,2
9558,0
9559,0
9560,3
9561,0
9562,3
9563,1
9564,1
9565,0
9566,1
9567,1
9568,1
9569,2
9570,3
9571,3
9572,2
9573,0
9574,2
9575,1
9576,0
9577,1
9578,0
9579,3
9580,0
9581,1
9582,1
9583,3
9584,2
9585,3
9586,2
9587,2
9588,2
9589,0
9590,0
9591,3
9592,3
9593,3
9594,1
9595,3
9596,2
9597,3
9598,3
9599,1
9600,0
9601,3
9602,2
9603,0
9604,2
9605,2
9606,2
9607,3
9608,0
9609,0
9610,1
9611,2
9612,0
9613,1
9614,1
9615,1
9616,1
9617,2
9618,1
9619,3
9620,2
9621,0
9622,0
9623,1
9624,0
9625,1
9626,0
9627,0
9628,2
9629,2
9630,1
9631,1
9632,1
9633,1
9634,2
9635,1
9636,0
9637,1
9638,2
9639,0
9640,2
9641,1
9642,3
9643,3
9644,0
9645,2
9646,0
9647,3
9648,0
9649,0
9650,3
9651,0
9652,0
9653,2
9654,1
9655,0
9656,0
9657,2
9658,1
9659,0
9660,2
9661,1
9662,3
9663,3
9664,1
9665,2
9666,0
9667,0
9668,3
9669,3
9670,0
9671,3
9672,0
9673,2
9674,2
9675,0
9676,3
9677,2
9678,0
9679,0
9680,1
9681,1
9682,0
9683,3
9684,1
9685,1
9686,1
9687,0
9688,1
9689,0
9690,0
9691,3
9692,2
9693,2
9694,2
9695,3
9696,1
9697,1
9698,1
9699,0
9700,0
9701,3
9702,1
9703,1
9704,0
9705,3
9706,3
9707,3
9708,0
9709,1
9710,0
9711,3
9712,0
9713,2
9714,1
9715,0
9716,3
9717,2
9718,0
9719,2
9720,1
9721,3
9722,2
9723,1
9724,1
9725,0
9726,2
9727,0
9728,2
9729,1
9730,0
9731,0
9732,3
9733,3
9734,2
9735,2
9736,3
9737,2
9738,1
9739,2
9740,3
9741,3
9742,1
9743,1
9744,2
9745,0
9746,1
9747,3
9748,2
9749,2
9750,2
9751,0
9752,3
9753,3
9754,1
9755,1
9756,0
9757,0
9758,1
9759,2
9760,2
9761,3
9762,3
9763,1
9764,1
9765,0
9766,2
9767,3
9768,0
9769,2
9770,2
9771,3
9772,2
9773,2
9774,2
9775,2
9776,3
9777,0
9778,0
9779,3
9780,3
9781,1
9782,2
9783,3
9784,1
9785,3
9786,2
9787,3
9788,0
9789,2
9790,0
9791,2
9792,3
9793,2
9794,2
9795,2
9796,2
9797,0
9798,1
9799,2
9800,3
9801,3
9802,3
9803,0
9804,3
9805,0
9806,3
9807,2
9808,3
9809,1
9810,1
9811,1
9812,1
9813,1
9814,2
9815,2
9816,2
9817,0
9818,3
9819,3
9820,1
9821,3
9822,2
9823,2
9824,2
9825,2
9826,3
9827,1
9828,2
9829,2
9830,2
9831,1
9832,3
9833,3
9834,2
9835,1
9836,3
9837,3
9838,0
9839,1
9840,0
9841,1
9842,0
9843,2
9844,1
9845,3
9846,3
9847,3
9848,1
9849,2
9850,1
9851,1
9852,2
9853,0
9854,0
9855,1
9856,3
9857,3
9858,1
9859,2
9860,3
9861,3
9862,1
9863,0
9864,1
9865,0
9866,1
9867,2
9868,2
9869,1
9870,1
9871,0
9872,0
9873,2
9874,3
9875,1
9876,3
9877,2
9878,3
9879,3
9880,2
9881,2
9882,1
9883,1
9884,0
9885,3
9886,1
9887,2
9888,2
9889,1
9890,2
9891,3
9892,3
9893,1
9894,3
9895,2
9896,3
9897,0
9898,0
9899,1
9900,3
9901,3
9902,1
9903,2
9904,0
9905,3
9906,3
9907,3
9908,2
9909,2
9910,2
9911,3
9912,1
9913,0
9914,1
9915,0
9916,1
9917,2
9918,2
9919,3
9920,1
9921,3
9922,0
9923,1
9924,2
9925,1
9926,3
9927,2
9928,0
9929,2
9930,3
9931,2
9932,3
9933,2
9934,2
9935,2
9936,3
9937,2
9938,1
9939,1
9940,2
9941,2
9942,3
9943,3
9944,0
9945,3
9946,0
9947,2
9948,0
9949,3
9950,2
9951,1
9952,3
9953,0
9954,3
9955,1
9956,1
9957,3
9958,3
9959,1
9960,1
9961,1
9962,0
9963,1
9964,3
9965,0
9966,3
9967,2
9968,2
9969,0
9970,2
9971,1
9972,1
9973,0
9974,1
9975,2
9976,2
9977,1
9978,0
9979,2
9980,1
9981,0
9982,0
9983,3
9984,0
9985,0
9986,0
9987,2
9988,1
9989,2
9990,2
9991,2
9992,0
9993,0
9994,0
9995,2
9996,0
9997,0
9998,1
9999,1
